a,c,b,d,p,OR,X
24,228441,753,9280779,0.211426513,1.294871416,ALG14
1,228441,38,9280779,0.947388711,1.069120807,ALG2
8,228441,405,9280779,0.536908663,0.802500557,ALG5
1,228441,659,9280779,0.000159143,0.061648848,ALG6
7,228441,315,9280779,0.788963463,0.902813126,ALG8
5,228441,665,9280779,0.005119316,0.305463088,ALG9
1,228441,337,9280779,0.011433916,0.120553682,ALKBH1
8,228441,43,9280779,5.81E-10,7.558435474,ALKBH2
1,228441,270,9280779,0.02881487,0.150468854,ALKBH3
23,228441,213,9280779,1.74E-13,4.386908852,ALKBH5
1,228441,25,9280779,0.630653164,1.625063627,ALKBH6
1,228441,17,9280779,0.382285659,2.389799451,ALKBH7
1,228441,445,9280779,0.002664016,0.091295709,ALKBH8
9,228441,568,9280779,0.186276702,0.64373119,ALLC
6,228441,1616,9280779,9.01E-08,0.150841302,ALMS1
35,228441,1247,9280779,0.443408834,1.140281214,ALPK2
14,228441,462,9280779,0.442618145,1.231108808,ALPK3
11,228441,562,9280779,0.450599759,0.79518238,ALS2
15,228441,36,9280779,2.21E-36,16.92774611,ALYREF
17,228441,203,9280779,2.50E-07,3.402226805,AMACR
47,228441,155,9280779,1.53E-83,12.31903072,AMBP
24,228441,1352,9280779,0.110877164,0.721182083,AMBRA1
57,228441,605,9280779,1.81E-25,3.827629204,AMD1
28,228441,197,9280779,7.81E-23,5.774337761,AMDHD1
1,228441,11,9280779,0.179663715,3.693326425,AMDHD2
3,228441,103,9280779,0.773578459,1.183298757,AMER1
14,228441,448,9280779,0.378041221,1.269580959,AMFR
21,228441,354,9280779,5.26E-05,2.410051989,AMICA1
5,228441,775,9280779,0.001316042,0.262107037,AMMECR1
1,228441,264,9280779,0.031334951,0.153888601,AMMECR1L
24,228441,557,9280779,0.006511984,1.750517372,AMN1
40,228441,218,9280779,5.66E-43,7.454420307,AMOTL2
25,228441,123,9280779,1.16E-30,8.257437129,AMPD2
7,228441,38,9280779,8.30E-09,7.48384565,AMT
6,228441,101,9280779,0.030370681,2.413460832,AMZ2
12,228441,87,9280779,2.70E-10,5.603667679,AMZ2P1
2,228441,946,9280779,1.05E-05,0.085891312,ANAPC10
12,228441,840,9280779,0.058156128,0.580379867,ANAPC13
4,228441,78,9280779,0.14316405,2.083414906,ANAPC1
8,228441,49,9280779,9.72E-09,6.632912763,ANAPC15
1,228441,116,9280779,0.274284535,0.35022923,ANAPC16
11,228441,331,9280779,0.325525927,1.350128391,ANAPC4
13,228441,294,9280779,0.036035859,1.796413873,ANAPC7
11,228441,278,9280779,0.119081552,1.607526969,ANGEL1
10,228441,189,9280779,0.015679229,2.149555062,ANGEL2
1,228441,30,9280779,0.764605841,1.354219689,ANGPTL1
3,228441,34,9280779,0.023413018,3.584699177,ANGPTL2
8,228441,193,9280779,0.144057142,1.684003758,ANGPTL5
29,228441,1024,9280779,0.456064367,1.150557744,ANK1
5,228441,4180,9280779,5.18E-22,0.0485964,ANK2
14,228441,5641,9280779,3.62E-26,0.10082827,ANK3
1,228441,564,9280779,0.000551383,0.072032962,ANKDD1B
8,228441,782,9280779,0.010747399,0.415617296,ANKFY1
43,228441,1421,9280779,0.181429314,1.229376072,ANKH
1,228441,68,9280779,0.605149803,0.597449863,ANKHD1-EIF4EBP3
5,228441,1113,9280779,1.96E-05,0.182509392,ANKIB1
1,228441,679,9280779,0.000122669,0.059832976,ANKMY1
24,228441,400,9280779,1.18E-05,2.43759544,ANKMY2
6,228441,100,9280779,0.02847715,2.43759544,ANKRA2
116,228441,56,9280779,0,84.15508068,ANKRD10
10,228441,1080,9280779,0.001366907,0.376172136,ANKRD1
19,228441,1622,9280779,0.000993985,0.475897178,ANKRD11
24,228441,1061,9280779,0.682235858,0.918980373,ANKRD12
54,228441,259,9280779,5.67E-66,8.470408866,ANKRD13A
7,228441,222,9280779,0.517772461,1.281018625,ANKRD13B
16,228441,98,9280779,5.01E-16,6.632912763,ANKRD13D
14,228441,258,9280779,0.003114161,2.20454368,ANKRD16
28,228441,1331,9280779,0.410357634,0.854654049,ANKRD17
5,228441,561,9280779,0.018277251,0.362090826,ANKRD27
9,228441,1317,9280779,4.15E-05,0.27763046,ANKRD28
10,228441,1741,9280779,5.61E-07,0.233352043,ANKRD31
12,228441,27,9280779,5.91E-31,18.05626252,ANKRD37
21,228441,114,9280779,1.86E-23,7.48384565,ANKRD40
10,228441,402,9280779,0.973696749,1.010611708,ANKRD42
3,228441,2777,9280779,2.78E-15,0.043889007,ANKRD44
8,228441,446,9280779,0.373015897,0.728728084,ANKRD46
2,228441,53,9280779,0.550044091,1.533078893,ANKRD49
12,228441,347,9280779,0.244621056,1.404954144,ANKRD50
2,228441,129,9280779,0.512797469,0.629869623,ANKRD54
37,228441,1095,9280779,0.05700985,1.372770644,ANKRD55
5,228441,21,9280779,2.10E-08,9.672997779,ANKRD65
15,228441,40,9280779,2.05E-33,15.2349715,ANKRD9
5,228441,1904,9280779,1.01E-09,0.106687476,ANKS1A
3,228441,143,9280779,0.783908284,0.852306098,ANKS4B
15,228441,105,9280779,5.06E-13,5.803798668,ANKZF1
23,228441,597,9280779,0.033513849,1.565178535,ANLN
2,228441,1866,9280779,9.26E-11,0.043544041,ANO10
25,228441,1728,9280779,0.007605582,0.587768962,ANO6
8,228441,70,9280779,5.90E-06,4.643038934,ANO7
20,228441,396,9280779,0.001355844,2.051848014,ANP32A
19,228441,227,9280779,5.02E-08,3.400463537,ANP32B
9,228441,139,9280779,0.003469617,2.630498677,ANP32E
47,228441,305,9280779,4.91E-41,6.260491022,ANPEP
37,228441,1803,9280779,0.272863399,0.833712621,ANTXR1
18,228441,384,9280779,0.006581027,1.904371438,ANXA11
14,228441,598,9280779,0.852951751,0.951124196,ANXA13
58,228441,456,9280779,1.73E-39,5.167417235,ANXA2
23,228441,644,9280779,0.077714506,1.450949667,ANXA4
31,228441,272,9280779,5.63E-19,4.630236437,ANXA5
29,228441,541,9280779,2.83E-05,2.177765489,ANXA6
3,228441,250,9280779,0.206332142,0.487519088,ANXA7
11,228441,71,9280779,7.40E-11,6.294260527,ANXA9
24,228441,87,9280779,6.43E-40,11.20733536,AOC3
4,228441,21,9280779,8.99E-06,7.738398223,AOC4
3,228441,673,9280779,0.000882414,0.181099215,AOX1
30,228441,592,9280779,8.06E-05,2.058779933,AOX2P
18,228441,323,9280779,0.000523128,2.264020533,AP1AR
7,228441,585,9280779,0.05257839,0.486130145,AP1B1
4,228441,475,9280779,0.025085486,0.342118658,AP1G1
2,228441,29,9280779,0.14091379,2.80183384,AP1G2
12,228441,291,9280779,0.076527899,1.675323327,AP1M1
1,228441,54,9280779,0.777242659,0.752344272,AP1S1
4,228441,150,9280779,0.874369451,1.083375751,AP1S2
1,228441,624,9280779,0.000251229,0.065106716,AP1S3
7,228441,310,9280779,0.82143392,0.917374628,AP2A1
43,228441,909,9280779,2.04E-05,1.921829922,AP2A2
5,228441,1455,9280779,2.75E-07,0.139610277,AP2B1
8,228441,89,9280779,0.000170213,3.651828375,AP2M1
4,228441,94,9280779,0.277612758,1.728791092,AP2S1
1,228441,2628,9280779,2.43E-15,0.015459129,AP3B1
9,228441,401,9280779,0.784101881,0.911818743,AP3D1
3,228441,278,9280779,0.143971433,0.438416446,AP3M1
1,228441,145,9280779,0.175350018,0.280183384,AP3M2
12,228441,576,9280779,0.567011149,0.846387306,AP3S1
4,228441,4,9280779,1.47E-18,40.62659067,AP3S2
10,228441,54,9280779,4.91E-12,7.523442717,AP4B1
1,228441,853,9280779,1.29E-05,0.047627891,AP4E1
7,228441,50,9280779,1.11E-06,5.687722694,AP4M1
27,228441,550,9280779,0.000354351,1.994396269,AP4S1
17,228441,164,9280779,8.18E-10,4.211292936,AP5M1
1,228441,42,9280779,0.97378671,0.967299778,AP5S1
10,228441,188,9280779,0.014951926,2.160988866,AP5Z1
7,228441,874,9280779,0.001830098,0.325384593,APAF1
4,228441,1833,9280779,9.67E-10,0.088655953,APBA1
9,228441,66,9280779,5.69E-08,5.539989637,APBA3
44,228441,3529,9280779,4.87E-06,0.50653726,APBB2
2,228441,41,9280779,0.335511217,1.981784911,APBB3
28,228441,1216,9280779,0.727116026,0.935480706,APC
33,228441,379,9280779,1.06E-13,3.537407631,APCDD1
17,228441,64,9280779,8.90E-28,10.79143815,APEH
13,228441,15,9280779,2.85E-52,35.20971192,APEX1
10,228441,52,9280779,1.68E-12,7.812805899,APEX2
5,228441,29,9280779,2.80E-06,7.004584599,APH1A
6,228441,224,9280779,0.838033123,1.08821225,API5
5,228441,372,9280779,0.172419488,0.546056326,APIP
3,228441,50,9280779,0.121373714,2.43759544,APITD1-CORT
3,228441,1074,9280779,5.32E-06,0.113482097,APLF
47,228441,554,9280779,4.19E-18,3.44666022,APLP2
11,228441,352,9280779,0.43457831,1.269580959,APMAP
31,228441,38,9280779,9.73E-118,33.14274502,APOA1
3,228441,10,9280779,1.13E-06,12.1879772,APOA1BP
2,228441,16,9280779,0.015821563,5.078323834,APOA2
14,228441,50,9280779,2.60E-24,11.37544539,APOA4
33,228441,54,9280779,7.41E-104,24.82736097,APOA5
28,228441,420,9280779,1.05E-07,2.708439378,APOB
1,228441,15,9280779,0.314831493,2.708439378,APOBEC2
18,228441,45,9280779,6.49E-42,16.25063627,APOC1
4,228441,38,9280779,0.002577409,4.276483229,APOC1P1
1,228441,6,9280779,0.040042489,6.771098446,APOC2
31,228441,52,9280779,5.16E-96,24.21969829,APOC3
10,228441,60,9280779,8.41E-11,6.771098446,APOC4-APOC2
14,228441,36,9280779,3.06E-32,15.79922971,APOE
18,228441,174,9280779,2.80E-10,4.202750759,APOH
26,228441,157,9280779,1.83E-25,6.72797043,APOL1
5,228441,137,9280779,0.383923129,1.482722287,APOL2
5,228441,248,9280779,0.658095009,0.819084489,APOL3
5,228441,151,9280779,0.512566,1.345251347,APOL6
16,228441,40,9280779,1.89E-37,16.25063627,APOM
14,228441,325,9280779,0.037788497,1.750068521,APOO
8,228441,424,9280779,0.454955532,0.766539447,APOOL
11,228441,2363,9280779,6.84E-10,0.18912082,APP
9,228441,571,9280779,0.180963396,0.640349065,APPBP2
2,228441,331,9280779,0.031778103,0.245477889,APPL1
3,228441,532,9280779,0.005405821,0.229097316,APPL2
12,228441,20,9280779,1.91E-38,24.3759544,APRT
3,228441,265,9280779,0.170189937,0.459923668,APTX
24,228441,177,9280779,1.04E-18,5.508690261,AQP11
4,228441,2968,9280779,6.82E-16,0.054752818,AQP4-AS1
9,228441,123,9280779,0.000922024,2.972677366,AQP7
1,228441,836,9280779,1.61E-05,0.0485964,AQR
6,228441,63,9280779,0.000640122,3.869199112,ARAF
42,228441,577,9280779,1.07E-12,2.957221505,ARAP1
9,228441,202,9280779,0.077162676,1.810095624,ARCN1
3,228441,394,9280779,0.032138777,0.309339523,AREL1
18,228441,138,9280779,9.19E-14,5.299120523,ARF1
3,228441,173,9280779,0.545481597,0.704507353,ARF3
10,228441,163,9280779,0.00371214,2.492428876,ARF4
13,228441,40,9280779,7.03E-26,13.20364197,ARF5
3,228441,59,9280779,0.210251868,2.065758848,ARF6
9,228441,294,9280779,0.518487503,1.243671143,ARFGAP1
5,228441,86,9280779,0.054053312,2.362011086,ARFGAP2
12,228441,646,9280779,0.332407645,0.754673511,ARFGAP3
15,228441,1301,9280779,0.002781188,0.46840804,ARFGEF1
27,228441,775,9280779,0.074535527,1.415377998,ARFGEF2
9,228441,1204,9280779,0.000159065,0.30368714,ARFIP1
14,228441,66,9280779,1.16E-18,8.617761658,ARFIP2
5,228441,58,9280779,0.004121559,3.502292299,ARFRP1
16,228441,227,9280779,2.07E-05,2.863548241,ARG2
37,228441,240,9280779,1.09E-32,6.263266062,ARGLU1
2,228441,155,9280779,0.355802711,0.524214073,ARHGAP11A
49,228441,214,9280779,3.35E-66,9.302350201,ARHGAP12
4,228441,537,9280779,0.011536325,0.302618925,ARHGAP1
52,228441,815,9280779,4.74E-12,2.592126031,ARHGAP17
72,228441,2052,9280779,0.002960512,1.42549441,ARHGAP18
10,228441,903,9280779,0.009904887,0.449906873,ARHGAP19-SLIT1
17,228441,1145,9280779,0.0365238,0.603189556,ARHGAP21
69,228441,4160,9280779,0.001065024,0.673854509,ARHGAP26
11,228441,252,9280779,0.059376903,1.773382926,ARHGAP27
19,228441,748,9280779,0.892282507,1.031958854,ARHGAP29
1,228441,2046,9280779,3.55E-12,0.019856594,ARHGAP32
22,228441,760,9280779,0.452925213,1.176032888,ARHGAP35
8,228441,136,9280779,0.013468359,2.389799451,ARHGAP42
6,228441,2522,9280779,1.17E-12,0.096653269,ARHGAP4
25,228441,661,9280779,0.033640411,1.536557892,ARHGAP5
2,228441,11,9280779,0.002236072,7.38665285,ARHGAP5-AS1
37,228441,40,9280779,7.87E-151,37.57959637,ARHGDIA
87,228441,344,9280779,2.13E-128,10.27474822,ARHGEF10L
12,228441,1619,9280779,1.11E-05,0.301123587,ARHGEF1
4,228441,845,9280779,0.000238023,0.192315222,ARHGEF11
58,228441,1405,9280779,9.55E-05,1.677111928,ARHGEF12
59,228441,226,9280779,1.69E-90,10.60605686,ARHGEF16
50,228441,426,9280779,8.03E-31,4.768379187,ARHGEF17
4,228441,811,9280779,0.000365476,0.200377759,ARHGEF18
3,228441,179,9280779,0.506516025,0.680892581,ARHGEF19
116,228441,271,9280779,1.03E-274,17.38997977,ARHGEF2
108,228441,2621,9280779,1.13E-07,1.674044942,ARHGEF28
2,228441,2846,9280779,4.37E-16,0.028549958,ARHGEF33
15,228441,786,9280779,0.327607818,0.775316616,ARHGEF39
96,228441,29,9280779,0,134.4880243,ARHGEF3
14,228441,138,9280779,4.21E-08,4.121538184,ARHGEF40
35,228441,609,9280779,5.02E-07,2.334861533,ARID1A
57,228441,3718,9280779,0.000343221,0.622839072,ARID1B
6,228441,1514,9280779,3.20E-07,0.161003662,ARID2
51,228441,354,9280779,6.77E-41,5.852983402,ARID3A
5,228441,380,9280779,0.157307313,0.534560404,ARID3B
11,228441,706,9280779,0.128985456,0.632992206,ARID4A
14,228441,1162,9280779,0.006648982,0.489476996,ARID4B
7,228441,235,9280779,0.618438621,1.210153765,ARID5A
85,228441,1611,9280779,2.27E-12,2.143550718,ARID5B
2,228441,1028,9280779,3.69E-06,0.07904006,ARIH1
2,228441,379,9280779,0.016702538,0.214388341,ARIH2
1,228441,22,9280779,0.542295719,1.846663212,ARIH2OS
14,228441,167,9280779,2.80E-06,3.405821973,ARL14EP
25,228441,3673,9280779,7.11E-12,0.276521853,ARL15
1,228441,30,9280779,0.764605841,1.354219689,ARL16
12,228441,109,9280779,6.72E-08,4.472652184,ARL2BP
20,228441,79,9280779,6.14E-31,10.28521283,ARL2-SNX15
28,228441,334,9280779,3.46E-11,3.405821973,ARL3
15,228441,65,9280779,1.31E-21,9.375367078,ARL4A
15,228441,20,9280779,4.56E-55,30.469943,ARL4D
31,228441,215,9280779,1.52E-25,5.857787492,ARL5A
18,228441,187,9280779,2.46E-09,3.91058092,ARL5B
7,228441,75,9280779,0.000285977,3.79181513,ARL6IP1
6,228441,18,9280779,4.84E-13,13.54219689,ARL6IP4
3,228441,183,9280779,0.481990083,0.666009683,ARL6IP5
14,228441,379,9280779,0.133143421,1.500718389,ARL6IP6
5,228441,454,9280779,0.066198634,0.447429413,ARL8B
10,228441,98,9280779,3.26E-06,4.145570477,ARMC12
11,228441,1063,9280779,0.003183588,0.420406865,ARMC2
21,228441,79,9280779,6.08E-34,10.79947347,ARMC5
1,228441,183,9280779,0.099620295,0.222003228,ARMC6
17,228441,663,9280779,0.867872898,1.041707453,ARMC8
11,228441,1414,9280779,5.84E-05,0.316048442,ARMC9
1,228441,40,9280779,0.987750768,1.015664767,ARMCX3
1,228441,429,9280779,0.003299256,0.094700678,ARMCX5-GPRASP2
5,228441,16,9280779,1.49E-10,12.69580959,ARMCX6
5,228441,483,9280779,0.046854545,0.420565121,ARNT2
8,228441,1868,9280779,2.28E-08,0.173989682,ARNT
5,228441,486,9280779,0.045201768,0.41796904,ARNTL2
5,228441,311,9280779,0.341098877,0.653160622,ARPC1A
13,228441,136,9280779,4.65E-07,3.883424108,ARPC1B
35,228441,364,9280779,9.68E-17,3.906402949,ARPC2
1,228441,140,9280779,0.189193429,0.290189933,ARPC4-TTLL3
17,228441,109,9280779,4.32E-16,6.336257261,ARPC5
29,228441,239,9280779,2.26E-19,4.929586316,ARPP19
32,228441,787,9280779,0.004916727,1.651907118,ARRB1
12,228441,79,9280779,1.84E-11,6.171127697,ARRB2
16,228441,131,9280779,1.87E-11,4.962026342,ARRDC2
4,228441,69,9280779,0.085978811,2.355164677,ARRDC3
2,228441,458,9280779,0.005853098,0.177408693,ARRDC4
28,228441,1606,9280779,0.069053682,0.708309177,ARSB
6,228441,171,9280779,0.390886795,1.42549441,ARSE
48,228441,1243,9280779,0.002021095,1.568846623,ARSG
65,228441,90,9280779,1.26E-226,29.3414266,ARSI
4,228441,382,9280779,0.079645489,0.425409326,ARSK
11,228441,141,9280779,9.92E-05,3.169450336,ART4
2,228441,26,9280779,0.101376603,3.125122359,ART5
1,228441,188,9280779,0.092601877,0.216098887,ARV1
27,228441,470,9280779,1.03E-05,2.333867975,ARVCF
20,228441,238,9280779,2.01E-08,3.413999216,ASAH1
25,228441,3275,9280779,6.82E-10,0.310126646,ASAP1
67,228441,1518,9280779,2.10E-06,1.793136742,ASAP2
38,228441,314,9280779,8.39E-25,4.916593776,ASAP3
29,228441,239,9280779,2.26E-19,4.929586316,ASB1
35,228441,239,9280779,3.60E-29,5.949500726,ASB13
3,228441,59,9280779,0.210251868,2.065758848,ASB16-AS1
12,228441,406,9280779,0.531617142,1.200785931,ASB2
14,228441,953,9280779,0.052567174,0.596822948,ASB3
4,228441,388,9280779,0.073965697,0.418830832,ASB4
14,228441,44,9280779,3.08E-27,12.92664249,ASB6
1,228441,523,9280779,0.000946163,0.077679906,ASB7
1,228441,95,9280779,0.383944002,0.427648323,ASB8
7,228441,159,9280779,0.126809399,1.788592042,ASB9
18,228441,43,9280779,1.79E-43,17.00647982,ASB9P1
31,228441,961,9280779,0.137165949,1.310535183,ASCC1
8,228441,485,9280779,0.258289134,0.670129331,ASCC2
5,228441,2677,9280779,6.66E-14,0.075880819,ASCC3
8,228441,17,9280779,4.26E-22,19.11839561,ASF1A
6,228441,119,9280779,0.080000227,2.04839953,ASF1B
20,228441,60,9280779,8.84E-40,13.54219689,ASGR1
10,228441,86,9280779,2.93E-07,4.724022171,ASGR2
7,228441,263,9280779,0.838203513,1.081316102,ASH2L
7,228441,196,9280779,0.330429158,1.450949667,ASIC1
4,228441,107,9280779,0.408488725,1.518751053,ASIP
2,228441,56,9280779,0.602903586,1.450949667,ASNA1
1,228441,167,9280779,0.126100962,0.243272998,ASNS
11,228441,115,9280779,3.51E-06,3.886021717,ASNSD1
3,228441,42,9280779,0.061734681,2.901899334,ASPDH
43,228441,1886,9280779,0.619412562,0.926269034,ASPH
18,228441,449,9280779,0.040436531,1.628682922,ASPM
76,228441,384,9280779,5.00E-87,8.040679404,ASPSCR1
10,228441,510,9280779,0.475423487,0.796599817,ASRGL1
22,228441,454,9280779,0.001564969,1.968689416,ASS1
2,228441,81,9280779,0.996521242,1.003125696,ASTE1
13,228441,7568,9280779,7.19E-37,0.069786691,ASTN2
8,228441,282,9280779,0.691909896,1.152527395,ASUN
17,228441,646,9280779,0.785576589,1.069120807,ASXL1
21,228441,1038,9280779,0.37287549,0.821925245,ASXL2
8,228441,543,9280779,0.14513224,0.598550139,ATAD1
34,228441,584,9280779,4.87E-07,2.365246717,ATAD2
5,228441,1256,9280779,3.29E-06,0.161730058,ATAD2B
2,228441,183,9280779,0.240546914,0.444006455,ATAD3A
11,228441,522,9280779,0.60977672,0.856115895,ATAD5
21,228441,126,9280779,5.01E-21,6.771098446,ATAT1
9,228441,1803,9280779,1.17E-07,0.202794962,ATE1
2,228441,448,9280779,0.006679911,0.181368708,ATF1
6,228441,724,9280779,0.005293648,0.336684453,ATF2
8,228441,449,9280779,0.362861453,0.723859077,ATF3
22,228441,33,9280779,4.37E-74,27.08439378,ATF4
4,228441,1636,9280779,1.14E-08,0.099331518,ATF6
7,228441,80,9280779,0.00058647,3.554826684,ATF6B
21,228441,1091,9280779,0.263162073,0.781996704,ATF7
10,228441,916,9280779,0.008589181,0.443521732,ATF7IP
10,228441,888,9280779,0.011667205,0.457506652,ATF7IP2
14,228441,2081,9280779,2.18E-07,0.273316804,ATG10
4,228441,129,9280779,0.648520089,1.259739246,ATG12
14,228441,355,9280779,0.08082802,1.602175407,ATG13
15,228441,429,9280779,0.179224968,1.420510163,ATG14
29,228441,377,9280779,4.44E-10,3.125122359,ATG16L1
30,228441,189,9280779,9.58E-28,6.448665186,ATG16L2
13,228441,197,9280779,0.000337047,2.680942532,ATG2A
2,228441,701,9280779,0.000245265,0.115910387,ATG2B
4,228441,280,9280779,0.274033642,0.580379867,ATG3
3,228441,606,9280779,0.002085553,0.201121736,ATG4C
15,228441,84,9280779,1.19E-16,7.254748335,ATG4D
4,228441,1256,9280779,1.34E-06,0.129384047,ATG5
5,228441,2384,9280779,2.56E-12,0.085206776,ATG7
16,228441,76,9280779,6.06E-21,8.552966458,ATG9A
15,228441,370,9280779,0.055603001,1.647023946,ATIC
6,228441,841,9280779,0.001283883,0.28984488,ATL1
18,228441,647,9280779,0.608143773,1.130260637,ATL2
12,228441,627,9280779,0.386676287,0.777542405,ATM
4,228441,88,9280779,0.222964803,1.846663212,ATMIN
73,228441,141,9280779,1.55E-201,21.03362496,ATN1
4,228441,341,9280779,0.131640957,0.476558248,ATOH8
8,228441,152,9280779,0.031882582,2.138241614,ATOX1
50,228441,1752,9280779,0.301952773,1.159434665,ATP10A
2,228441,847,9280779,3.74E-05,0.095930556,ATP10D
80,228441,1640,9280779,1.13E-09,1.981784911,ATP11A
3,228441,136,9280779,0.850955219,0.896174794,ATP13A1
37,228441,219,9280779,2.36E-36,6.863853219,ATP1A1
22,228441,228,9280779,3.95E-11,3.920109626,ATP1A1OS
64,228441,265,9280779,1.08E-90,9.811704917,ATP1B1
8,228441,422,9280779,0.463080968,0.770172335,ATP1B3
33,228441,511,9280779,2.40E-08,2.623635014,ATP2A2
61,228441,4138,9280779,5.87E-05,0.598893676,ATP2B2
2,228441,1092,9280779,1.63E-06,0.074407675,ATP2B4
20,228441,1280,9280779,0.041949247,0.634790479,ATP2C1
7,228441,180,9280779,0.23107445,1.579922971,ATP5A1
1,228441,40,9280779,0.987750768,1.015664767,ATP5B
8,228441,184,9280779,0.11035584,1.766373508,ATP5C1
17,228441,46,9280779,3.46E-37,15.01417481,ATP5D
11,228441,175,9280779,0.001761792,2.553671414,ATP5F1
12,228441,57,9280779,4.25E-16,8.552966458,ATP5G1
9,228441,122,9280779,0.000838906,2.997043574,ATP5G2
10,228441,72,9280779,6.99E-09,5.642582038,ATP5G3
11,228441,29,9280779,3.53E-25,15.41008612,ATP5I
13,228441,105,9280779,9.88E-10,5.029958845,ATP5J
11,228441,41,9280779,1.04E-18,10.89981701,ATP5O
7,228441,161,9280779,0.135311106,1.766373508,ATP5S
5,228441,51,9280779,0.001425307,3.982999086,ATP6AP1
6,228441,182,9280779,0.47977396,1.339338154,ATP6AP2
22,228441,530,9280779,0.015135434,1.686386783,ATP6V0A1
21,228441,473,9280779,0.00728902,1.803717556,ATP6V0A2
7,228441,733,9280779,0.009673476,0.387975627,ATP6V0A4
29,228441,37,9280779,1.28E-107,31.84246296,ATP6V0B
17,228441,289,9280779,0.000315532,2.389799451,ATP6V0D1
2,228441,401,9280779,0.012458439,0.202626387,ATP6V0D2
23,228441,539,9280779,0.00887836,1.733602199,ATP6V0E1
9,228441,39,9280779,1.40E-13,9.375367078,ATP6V0E2
8,228441,55,9280779,9.45E-08,5.90932228,ATP6V0E2-AS1
5,228441,446,9280779,0.072781654,0.455455052,ATP6V1A
2,228441,194,9280779,0.206415962,0.418830832,ATP6V1B2
5,228441,381,9280779,0.155509215,0.533157358,ATP6V1C1
3,228441,176,9280779,0.525665532,0.692498705,ATP6V1D
1,228441,16,9280779,0.348720697,2.539161917,ATP6V1F
20,228441,109,9280779,2.53E-22,7.454420307,ATP6V1G1
4,228441,19,9280779,2.67E-06,8.552966458,ATP6V1G2-DDX39B
